0	0	0	3584	208	4	0
01	0	0	1792	104	4	0
011	0	0	896	52	0	0
012	896	0	896	52	0	0
013	0	52	896	52	4	0
0131	0	52	448	26	0	0
0132	448	52	448	26	4	0
01321	448	52	224	13	0	0
01322	672	52	224	13	0	0
01323	448	65	224	13	4	0
013231	448	65	112	6	0	0
013232	560	65	112	6	0	1	3
013233	448	71	112	6	0	0
013234	560	71	112	6	0	1	3
01324	672	65	224	13	4	0
013241	672	65	112	6	0	1	3
013242	784	65	112	6	0	0
013243	672	71	112	6	0	1	3
013244	784	71	112	6	0	0
0133	0	78	448	26	4	0
01331	0	78	224	13	0	0
01332	224	78	224	13	0	0
01333	0	91	224	13	0	0
01334	224	91	224	13	4	0
013341	224	91	112	6	0	0
013342	336	91	112	6	0	1	2
013343	224	97	112	6	0	0
013344	336	97	112	6	0	1	2
0134	448	78	448	26	4	0
01341	448	78	224	13	4	0
013411	448	78	112	6	0	0
013412	560	78	112	6	0	1	3
013413	448	84	112	6	0	0
013414	560	84	112	6	0	0
01342	672	78	224	13	4	0
013421	672	78	112	6	0	1	3
013422	784	78	112	6	0	0
013423	672	84	112	6	0	0
013424	784	84	112	6	0	0
01343	448	91	224	13	4	0
013431	448	91	112	6	0	1	2
013432	560	91	112	6	0	1	2
013433	448	97	112	6	0	1	2
013434	560	97	112	6	0	1	2
01344	672	91	224	13	0	0
014	896	52	896	52	4	0
0141	896	52	448	26	4	0
01411	896	52	224	13	0	0
01412	1120	52	224	13	0	0
01413	896	65	224	13	4	0
014131	896	65	112	6	0	0
014132	1008	65	112	6	0	1	9
014133	896	71	112	6	0	0
014134	1008	71	112	6	0	1	9
01414	1120	65	224	13	4	0
014141	1120	65	112	6	0	2	9	12
014142	1232	65	112	6	0	1	12
014143	1120	71	112	6	0	2	9	12
014144	1232	71	112	6	0	1	12
0142	1344	52	448	26	4	0
01421	1344	52	224	13	0	0
01422	1568	52	224	13	0	0
01423	1344	65	224	13	0	0
01424	1568	65	224	13	4	0
014241	1568	65	112	6	0	1	17
014242	1680	65	112	6	0	1	17
014243	1568	71	112	6	0	1	17
014244	1680	71	112	6	0	1	17
0143	896	78	448	26	4	0
01431	896	78	224	13	4	0
014311	896	78	112	6	0	0
014312	1008	78	112	6	0	1	9
014313	896	84	112	6	0	0
014314	1008	84	112	6	0	0
01432	1120	78	224	13	4	0
014321	1120	78	112	6	0	2	9	12
014322	1232	78	112	6	0	1	12
014323	1120	84	112	6	0	0
014324	1232	84	112	6	0	0
01433	896	91	224	13	4	0
014331	896	91	112	6	0	0
014332	1008	91	112	6	0	0
014333	896	97	112	6	0	1	6
014334	1008	97	112	6	0	0
01434	1120	91	224	13	4	0
014341	1120	91	112	6	0	0
014342	1232	91	112	6	0	1	14
014343	1120	97	112	6	0	0
014344	1232	97	112	6	0	1	14
0144	1344	78	448	26	4	0
01441	1344	78	224	13	0	0
01442	1568	78	224	13	4	0
014421	1568	78	112	6	0	1	17
014422	1680	78	112	6	0	1	17
014423	1568	84	112	6	0	0
014424	1680	84	112	6	0	0
01443	1344	91	224	13	4	0
014431	1344	91	112	6	0	1	14
014432	1456	91	112	6	0	1	14
014433	1344	97	112	6	0	1	14
014434	1456	97	112	6	0	1	14
01444	1568	91	224	13	4	0
014441	1568	91	112	6	0	1	14
014442	1680	91	112	6	0	0
014443	1568	97	112	6	0	1	14
014444	1680	97	112	6	0	0
02	1792	0	1792	104	4	0
021	1792	0	896	52	0	0
022	2688	0	896	52	0	0
023	1792	52	896	52	4	0
0231	1792	52	448	26	4	0
02311	1792	52	224	13	0	0
02312	2016	52	224	13	0	0
02313	1792	65	224	13	4	0
023131	1792	65	112	6	0	1	20
023132	1904	65	112	6	0	1	20
023133	1792	71	112	6	0	1	20
023134	1904	71	112	6	0	1	20
02314	2016	65	224	13	0	0
0232	2240	52	448	26	0	0
0233	1792	78	448	26	4	0
02331	1792	78	224	13	4	0
023311	1792	78	112	6	0	1	20
023312	1904	78	112	6	0	1	20
023313	1792	84	112	6	0	0
023314	1904	84	112	6	0	0
02332	2016	78	224	13	0	0
02333	1792	91	224	13	4	0
023331	1792	91	112	6	0	0
023332	1904	91	112	6	0	0
023333	1792	97	112	6	0	1	19
023334	1904	97	112	6	0	0
02334	2016	91	224	13	4	0
023341	2016	91	112	6	0	0
023342	2128	91	112	6	0	1	23
023343	2016	97	112	6	0	0
023344	2128	97	112	6	0	1	23
0234	2240	78	448	26	0	0
024	2688	52	896	52	4	0
0241	2688	52	448	26	0	0
0242	3136	52	448	26	0	0
0243	2688	78	448	26	4	0
02431	2688	78	224	13	0	0
02432	2912	78	224	13	0	0
02433	2688	91	224	13	4	0
024331	2688	91	112	6	0	1	30
024332	2800	91	112	6	0	1	30
024333	2688	97	112	6	0	1	30
024334	2800	97	112	6	0	1	30
02434	2912	91	224	13	0	0
0244	3136	78	448	26	0	0
03	0	104	1792	104	4	0
031	0	104	896	52	4	0
0311	0	104	448	26	4	0
03111	0	104	224	13	0	0
03112	224	104	224	13	4	0
031121	224	104	112	6	0	0
031122	336	104	112	6	0	1	2
031123	224	110	112	6	0	0
031124	336	110	112	6	0	1	2
03113	0	117	224	13	0	0
03114	224	117	224	13	4	0
031141	224	117	112	6	0	0
031142	336	117	112	6	0	0
031143	224	123	112	6	0	0
031144	336	123	112	6	0	0
0312	448	104	448	26	4	0
03121	448	104	224	13	4	0
031211	448	104	112	6	0	1	2
031212	560	104	112	6	0	1	2
031213	448	110	112	6	0	1	2
031214	560	110	112	6	0	1	2
03122	672	104	224	13	0	0
03123	448	117	224	13	0	0
03124	672	117	224	13	4	0
031241	672	117	112	6	0	0
031242	784	117	112	6	0	0
031243	672	123	112	6	0	0
031244	784	123	112	6	0	1	5
0313	0	130	448	26	4	0
03131	0	130	224	13	0	0
03132	224	130	224	13	4	0
031321	224	130	112	6	0	1	1
031322	336	130	112	6	0	1	1
031323	224	136	112	6	0	1	1
031324	336	136	112	6	0	1	1
03133	0	143	224	13	0	0
03134	224	143	224	13	4	0
031341	224	143	112	6	0	1	1
031342	336	143	112	6	0	1	1
031343	224	149	112	6	0	0
031344	336	149	112	6	0	0
0314	448	130	448	26	4	0
03141	448	130	224	13	0	0
03142	672	130	224	13	4	0
031421	672	130	112	6	0	0
031422	784	130	112	6	0	1	5
031423	672	136	112	6	0	0
031424	784	136	112	6	0	1	5
03143	448	143	224	13	0	0
03144	672	143	224	13	0	0
032	896	104	896	52	4	0
0321	896	104	448	26	4	0
03211	896	104	224	13	4	0
032111	896	104	112	6	0	1	6
032112	1008	104	112	6	0	1	8
032113	896	110	112	6	0	1	6
032114	1008	110	112	6	0	1	8
03212	1120	104	224	13	4	0
