0	0	0	2560	208	4	0
01	0	0	1280	104	4	0
011	0	0	640	52	0	0
012	640	0	640	52	4	0
0121	640	0	320	26	0	0
0122	960	0	320	26	0	0
0123	640	26	320	26	4	0
01231	640	26	160	13	0	0
01232	800	26	160	13	0	0
01233	640	39	160	13	0	0
01234	800	39	160	13	0	1	34
0124	960	26	320	26	4	0
01241	960	26	160	13	0	0
01242	1120	26	160	13	0	0
01243	960	39	160	13	0	0
01244	1120	39	160	13	0	1	37
013	0	52	640	52	4	0
0131	0	52	320	26	0	0
0132	320	52	320	26	4	0
01321	320	52	160	13	0	0
01322	480	52	160	13	0	1	30
01323	320	65	160	13	0	0
01324	480	65	160	13	0	1	30
0133	0	78	320	26	0	0
0134	320	78	320	26	4	0
01341	320	78	160	13	0	0
01342	480	78	160	13	0	1	30
01343	320	91	160	13	0	0
01344	480	91	160	13	0	0
014	640	52	640	52	4	0
0141	640	52	320	26	4	0
01411	640	52	160	13	0	1	31
01412	800	52	160	13	0	1	34
01413	640	65	160	13	0	1	31
01414	800	65	160	13	0	0
0142	960	52	320	26	4	0
01421	960	52	160	13	0	0
01422	1120	52	160	13	0	2	37	38
01423	960	65	160	13	0	0
01424	1120	65	160	13	0	1	38
0143	640	78	320	26	4	0
01431	640	78	160	13	0	1	31
01432	800	78	160	13	0	1	33
01433	640	91	160	13	0	1	28
01434	800	91	160	13	0	3	6	32	33
0144	960	78	320	26	4	0
01441	960	78	160	13	0	0
01442	1120	78	160	13	0	1	38
01443	960	91	160	13	0	1	35
01444	1120	91	160	13	0	2	9	38
02	1280	0	1280	104	4	0
021	1280	0	640	52	4	0
0211	1280	0	320	26	0	0
0212	1600	0	320	26	0	0
0213	1280	26	320	26	4	0
02131	1280	26	160	13	0	0
02132	1440	26	160	13	0	1	43
02133	1280	39	160	13	0	0
02134	1440	39	160	13	0	1	43
0214	1600	26	320	26	4	0
02141	1600	26	160	13	0	0
02142	1760	26	160	13	0	0
02143	1600	39	160	13	0	1	46
02144	1760	39	160	13	0	0
022	1920	0	640	52	4	0
0221	1920	0	320	26	0	0
0222	2240	0	320	26	0	0
0223	1920	26	320	26	4	0
02231	1920	26	160	13	0	0
02232	2080	26	160	13	0	0
02233	1920	39	160	13	0	1	47
02234	2080	39	160	13	0	0
0224	2240	26	320	26	0	0
023	1280	52	640	52	4	0
0231	1280	52	320	26	4	0
02311	1280	52	160	13	0	0
02312	1440	52	160	13	0	3	13	42	43
02313	1280	65	160	13	0	1	39
02314	1440	65	160	13	0	2	13	42
0232	1600	52	320	26	4	0
02321	1600	52	160	13	0	1	46
02322	1760	52	160	13	0	0
02323	1600	65	160	13	0	1	46
02324	1760	65	160	13	0	0
0233	1280	78	320	26	4	0
02331	1280	78	160	13	0	1	39
02332	1440	78	160	13	0	3	13	42	45
02333	1280	91	160	13	0	3	10	12	39
02334	1440	91	160	13	0	3	12	42	45
0234	1600	78	320	26	0	0
024	1920	52	640	52	4	0
0241	1920	52	320	26	4	0
02411	1920	52	160	13	0	1	47
02412	2080	52	160	13	0	0
02413	1920	65	160	13	0	0
02414	2080	65	160	13	0	0
0242	2240	52	320	26	0	0
0243	1920	78	320	26	0	0
0244	2240	78	320	26	0	0
03	0	104	1280	104	4	0
031	0	104	640	52	4	0
0311	0	104	320	26	4	0
03111	0	104	160	13	0	0
03112	160	104	160	13	0	1	24
03113	0	117	160	13	0	0
03114	160	117	160	13	0	4	18	19	22	24
0312	320	104	320	26	4	0
03121	320	104	160	13	0	2	24	25
03122	480	104	160	13	0	1	26
03123	320	117	160	13	0	4	20	21	24	25
03124	480	117	160	13	0	1	26
0313	0	130	320	26	4	0
03131	0	130	160	13	0	0
03132	160	130	160	13	0	2	19	22
03133	0	143	160	13	0	0
03134	160	143	160	13	0	3	19	22	23
0314	320	130	320	26	4	0
03141	320	130	160	13	0	2	20	21
03142	480	130	160	13	0	0
03143	320	143	160	13	0	2	20	21
03144	480	143	160	13	0	0
032	640	104	640	52	4	0
0321	640	104	320	26	4	0
03211	640	104	160	13	0	2	27	28
03212	800	104	160	13	0	2	6	32
03213	640	117	160	13	0	3	5	27	29
03214	800	117	160	13	0	2	5	32
0322	960	104	320	26	4	0
03221	960	104	160	13	0	1	35
03222	1120	104	160	13	0	2	9	36
03223	960	117	160	13	0	0
03224	1120	117	160	13	0	1	36
0323	640	130	320	26	4	0
03231	640	130	160	13	0	2	5	29
03232	800	130	160	13	0	1	5
03233	640	143	160	13	0	0
03234	800	143	160	13	0	0
0324	960	130	320	26	0	0
033	0	156	640	52	4	0
0331	0	156	320	26	4	0
03311	0	156	160	13	0	1	0
03312	160	156	160	13	0	4	0	19	22	23
03313	0	169	160	13	0	1	0
03314	160	169	160	13	0	1	0
0332	320	156	320	26	4	0
03321	320	156	160	13	0	3	0	20	21
03322	480	156	160	13	0	2	0	1
03323	320	169	160	13	0	1	0
03324	480	169	160	13	0	2	0	1
0333	0	182	320	26	0	0
0334	320	182	320	26	0	0
034	640	156	640	52	4	0
0341	640	156	320	26	4	0
03411	640	156	160	13	0	3	2	3	4
03412	800	156	160	13	0	0
03413	640	169	160	13	0	3	2	3	4
03414	800	169	160	13	0	0
0342	960	156	320	26	4	0
03421	960	156	160	13	0	1	7
03422	1120	156	160	13	0	1	8
03423	960	169	160	13	0	1	7
03424	1120	169	160	13	0	1	8
0343	640	182	320	26	0	0
0344	960	182	320	26	0	0
04	1280	104	1280	104	4	0
041	1280	104	640	52	4	0
0411	1280	104	320	26	4	0
04111	1280	104	160	13	0	2	10	12
04112	1440	104	160	13	0	1	12
04113	1280	117	160	13	0	2	11	41
04114	1440	117	160	13	0	1	11
0412	1600	104	320	26	4	0
04121	1600	104	160	13	0	1	44
04122	1760	104	160	13	0	1	48
04123	1600	117	160	13	0	1	44
04124	1760	117	160	13	0	2	48	49
0413	1280	130	320	26	4	0
04131	1280	130	160	13	0	3	11	40	41
04132	1440	130	160	13	0	1	11
04133	1280	143	160	13	0	3	11	40	41
04134	1440	143	160	13	0	1	11
0414	1600	130	320	26	4	0
04141	1600	130	160	13	0	1	44
04142	1760	130	160	13	0	1	49
04143	1600	143	160	13	0	0
04144	1760	143	160	13	0	1	49
042	1920	104	640	52	4	0
0421	1920	104	320	26	4	0
04211	1920	104	160	13	0	1	51
04212	2080	104	160	13	0	0
04213	1920	117	160	13	0	2	50	51
04214	2080	117	160	13	0	0
0422	2240	104	320	26	0	0
0423	1920	130	320	26	4	0
04231	1920	130	160	13	0	2	50	51
04232	2080	130	160	13	0	0
04233	1920	143	160	13	0	2	50	51
04234	2080	143	160	13	0	0
0424	2240	130	320	26	0	0
043	1280	156	640	52	4	0
0431	1280	156	320	26	4	0
04311	1280	156	160	13	0	3	8	40	41
04312	1440	156	160	13	0	0
04313	1280	169	160	13	0	1	8
04314	1440	169	160	13	0	0
0432	1600	156	320	26	4	0
04321	1600	156	160	13	0	3	14	15	16
04322	1760	156	160	13	0	1	17
04323	1600	169	160	13	0	3	14	15	16
04324	1760	169	160	13	0	1	17
0433	1280	182	320	26	0	0
0434	1600	182	320	26	0	0
044	1920	156	640	52	4	0
0441	1920	156	320	26	4	0
04411	1920	156	160	13	0	3	17	50	51
04412	2080	156	160	13	0	0
04413	1920	169	160	13	0	1	17
04414	2080	169	160	13	0	0
0442	2240	156	320	26	0	0
0443	1920	182	320	26	0	0
0444	2240	182	320	26	0	0
